station_id,datetime,pm25,temperature_c,humidity_pct,wind_speed_mps,hour,month,dayofweek,is_weekend,season,pm25_lag1,pm25_lag24,pm25_roll6,pm25_roll24,target_next_hour_pm25,pollution_risk
06-037-4004,2023-12-11 11:00:00,14.52,5.1,40.8,2.35,11,12,0,0,0,14.34,19.6,15.783333333333331,13.553333333333333,17.97,Moderate
06-037-4004,2023-12-11 12:00:00,17.97,7.2,33.5,4.94,12,12,0,0,0,14.52,12.46,15.87833333333333,13.782916666666665,17.03,Moderate
06-037-4004,2023-12-11 13:00:00,17.03,5.6,33.5,3.58,13,12,0,0,0,17.97,17.61,16.096666666666664,13.75875,18.7,Moderate
06-037-4004,2023-12-11 14:00:00,18.7,7.3,35.1,3.09,14,12,0,0,0,17.03,13.56,16.296666666666663,13.972916666666665,15.71,Moderate
06-037-4004,2023-12-11 15:00:00,15.71,8.4,42.6,4.32,15,12,0,0,0,18.7,13.76,16.378333333333334,14.054166666666667,15.17,Moderate
06-037-4004,2023-12-11 16:00:00,15.17,6.0,38.3,3.07,16,12,0,0,0,15.71,18.16,16.516666666666666,13.929583333333333,16.89,Moderate
06-037-4004,2023-12-11 17:00:00,16.89,5.5,39.9,2.4,17,12,0,0,0,15.17,12.22,16.911666666666665,14.124166666666667,15.27,Moderate
06-037-4004,2023-12-11 18:00:00,15.27,4.5,46.8,1.08,18,12,0,0,0,16.89,13.34,16.461666666666666,14.204583333333334,11.82,Moderate
06-037-4004,2023-12-11 19:00:00,11.82,8.0,42.2,2.57,19,12,0,0,0,15.27,16.87,15.593333333333332,13.994166666666667,14.82,Good
06-037-4004,2023-12-11 20:00:00,14.82,7.8,36.8,7.24,20,12,0,0,0,11.82,9.92,14.946666666666665,14.198333333333332,10.38,Moderate
06-037-4004,2023-12-11 21:00:00,10.38,10.7,35.1,3.55,21,12,0,0,0,14.82,14.62,14.058333333333332,14.021666666666667,11.77,Good
06-037-4004,2023-12-11 22:00:00,11.77,6.7,41.5,1.97,22,12,0,0,0,10.38,13.21,13.491666666666665,13.961666666666666,9.73,Good
06-037-4004,2023-12-11 23:00:00,9.73,6.1,35.1,5.4,23,12,0,0,0,11.77,9.35,12.298333333333332,13.9775,8.76,Good
06-037-4004,2023-12-12 00:00:00,8.76,7.3,46.3,3.43,0,12,1,0,0,9.73,13.65,11.213333333333333,13.77375,6.55,Good
06-037-4004,2023-12-12 01:00:00,6.55,5.8,41.2,3.94,1,12,1,0,0,8.76,6.45,10.334999999999999,13.777916666666668,12.45,Good
06-037-4004,2023-12-12 02:00:00,12.45,4.6,40.6,3.91,2,12,1,0,0,6.55,12.78,9.94,13.764166666666666,9.852,Moderate
06-037-4004,2023-12-12 03:00:00,9.852,6.5,35.2,5.73,3,12,1,0,0,12.45,8.96,9.851999999999999,13.801333333333334,15.94,Good
06-037-4004,2023-12-12 04:00:00,15.94,7.3,43.1,1.51,4,12,1,0,0,9.852,11.39,10.546999999999999,13.990916666666665,16.0,Moderate
06-037-4004,2023-12-12 05:00:00,16.0,7.4,45.6,5.69,5,12,1,0,0,15.94,12.27,11.591999999999999,14.146333333333333,11.92,Moderate
06-037-4004,2023-12-12 06:00:00,11.92,7.2,39.3,4.62,6,12,1,0,0,16.0,17.4,12.118666666666664,13.918000000000001,20.53,Good
06-037-4004,2023-12-12 07:00:00,20.53,8.5,44.6,3.62,7,12,1,0,0,11.92,15.72,14.448666666666666,14.118416666666667,20.53,Moderate
06-037-4004,2023-12-12 08:00:00,20.53,7.4,38.0,2.22,8,12,1,0,0,20.53,17.5,15.795333333333332,14.244666666666665,15.63,Moderate
06-037-4004,2023-12-12 09:00:00,15.63,6.9,39.7,3.13,9,12,1,0,0,20.53,15.22,16.75833333333333,14.261750000000001,17.82,Moderate
06-037-4004,2023-12-12 10:00:00,17.82,3.8,50.4,3.56,10,12,1,0,0,15.63,14.34,17.071666666666665,14.40675,17.43,Moderate
06-037-4004,2023-12-12 11:00:00,17.43,6.8,38.1,6.21,11,12,1,0,0,17.82,14.52,17.31,14.528,20.53,Moderate
06-037-4004,2023-12-12 12:00:00,20.53,6.0,42.7,5.65,12,12,1,0,0,17.43,17.97,18.745,14.634666666666666,13.61,Moderate
06-037-4004,2023-12-12 13:00:00,13.61,4.1,38.1,2.92,13,12,1,0,0,20.53,17.03,17.59166666666667,14.492166666666668,16.23,Moderate
06-037-4004,2023-12-12 14:00:00,16.23,7.3,41.4,6.51,14,12,1,0,0,13.61,18.7,16.875,14.389250000000002,18.62,Moderate
06-037-4004,2023-12-12 15:00:00,18.62,7.4,43.5,4.93,15,12,1,0,0,16.23,15.71,17.37333333333333,14.510499999999999,17.73,Moderate
06-037-4004,2023-12-12 16:00:00,17.73,7.2,35.5,4.21,16,12,1,0,0,18.62,15.17,17.35833333333333,14.617166666666668,14.87,Moderate
06-037-4004,2023-12-12 17:00:00,14.87,7.5,36.5,3.08,17,12,1,0,0,17.73,16.89,16.931666666666665,14.533000000000001,19.68,Moderate
06-037-4004,2023-12-12 18:00:00,19.68,6.6,42.8,2.63,18,12,1,0,0,14.87,15.27,16.79,14.71675,16.0,Moderate
06-037-4004,2023-12-12 19:00:00,16.0,5.8,40.8,4.31,19,12,1,0,0,19.68,11.82,17.188333333333333,14.890916666666667,12.98,Moderate
06-037-4004,2023-12-12 20:00:00,12.98,9.9,45.9,4.08,20,12,1,0,0,16.0,14.82,16.646666666666665,14.814250000000001,13.82,Moderate
06-037-4004,2023-12-12 21:00:00,13.82,6.6,41.3,2.91,21,12,1,0,0,12.98,10.38,15.846666666666664,14.957583333333334,11.45,Moderate
06-037-4004,2023-12-12 22:00:00,11.45,1.3,49.3,5.17,22,12,1,0,0,13.82,11.77,14.799999999999999,14.944250000000002,11.42,Good
06-037-4004,2023-12-12 23:00:00,11.42,1.5,43.5,3.75,23,12,1,0,0,11.45,9.73,14.225,15.014666666666669,9.23,Good
06-037-4004,2023-12-13 00:00:00,9.23,8.7,49.4,4.13,0,12,2,0,0,11.42,8.76,12.483333333333333,15.03425,18.63,Good
06-037-4004,2023-12-13 01:00:00,18.63,2.7,48.4,5.11,1,12,2,0,0,9.23,6.55,12.921666666666667,15.537583333333336,10.41,Moderate
06-037-4004,2023-12-13 02:00:00,10.41,5.3,36.8,4.74,2,12,2,0,0,18.63,12.45,12.493333333333332,15.452583333333335,13.9,Good
06-037-4004,2023-12-13 03:00:00,13.9,3.9,47.4,1.07,3,12,2,0,0,10.41,9.852,12.506666666666666,15.621249999999998,17.47,Moderate
06-037-4004,2023-12-13 04:00:00,17.47,5.7,44.7,4.64,4,12,2,0,0,13.9,15.94,13.51,15.685,10.06,Moderate
06-037-4004,2023-12-13 05:00:00,10.06,7.1,44.4,3.54,5,12,2,0,0,17.47,16.0,13.283333333333331,15.4375,15.72,Good
06-037-4004,2023-12-13 06:00:00,15.72,5.0,45.9,2.83,6,12,2,0,0,10.06,11.92,14.365,15.595833333333337,17.03,Moderate
06-037-4004,2023-12-13 07:00:00,17.03,4.7,38.5,3.58,7,12,2,0,0,15.72,20.53,14.098333333333334,15.450000000000001,20.53,Moderate
06-037-4004,2023-12-13 08:00:00,20.53,7.8,41.6,3.04,8,12,2,0,0,17.03,20.53,15.785000000000002,15.449999999999998,14.04,Moderate
06-037-4004,2023-12-13 09:00:00,14.04,11.6,37.9,3.69,9,12,2,0,0,20.53,15.63,15.808333333333332,15.38375,14.91,Moderate
06-037-4004,2023-12-13 10:00:00,14.91,7.4,51.5,3.47,10,12,2,0,0,14.04,17.82,15.381666666666666,15.262500000000001,16.97,Moderate
06-037-4004,2023-12-13 11:00:00,16.97,4.5,36.2,4.53,11,12,2,0,0,14.91,17.43,16.53333333333333,15.243333333333332,15.96,Moderate
06-037-4004,2023-12-13 12:00:00,15.96,8.1,33.6,1.2,12,12,2,0,0,16.97,20.53,16.573333333333334,15.052916666666668,15.95,Moderate
06-037-4004,2023-12-13 13:00:00,15.95,9.8,35.9,3.78,13,12,2,0,0,15.96,13.61,16.39333333333333,15.150416666666667,20.53,Moderate
06-037-4004,2023-12-13 14:00:00,20.53,8.5,39.7,3.46,14,12,2,0,0,15.95,16.23,16.39333333333333,15.329583333333332,16.64,Moderate
06-037-4004,2023-12-13 15:00:00,16.64,3.3,39.7,6.88,15,12,2,0,0,20.53,18.62,16.826666666666668,15.24708333333333,13.73,Moderate
06-037-4004,2023-12-13 16:00:00,13.73,7.4,44.5,0.56,16,12,2,0,0,16.64,17.73,16.63,15.080416666666666,14.0,Moderate
06-037-4004,2023-12-13 17:00:00,14.0,5.4,40.2,4.88,17,12,2,0,0,13.73,14.87,16.134999999999998,15.044166666666667,17.21,Moderate
06-037-4004,2023-12-13 18:00:00,17.21,6.4,37.5,4.15,18,12,2,0,0,14.0,19.68,16.343333333333334,14.941250000000002,16.26,Moderate
06-037-4004,2023-12-13 19:00:00,16.26,5.6,42.4,4.65,19,12,2,0,0,17.21,16.0,16.395,14.952083333333334,11.25,Moderate
06-037-4004,2023-12-13 20:00:00,11.25,7.8,45.8,2.83,20,12,2,0,0,16.26,12.98,14.848333333333334,14.88,8.0,Good
06-037-4004,2023-12-13 21:00:00,8.0,5.6,41.0,3.98,21,12,2,0,0,11.25,13.82,13.408333333333331,14.637500000000001,11.47,Good
06-037-4004,2023-12-13 22:00:00,11.47,9.2,44.3,3.72,22,12,2,0,0,8.0,11.45,13.031666666666666,14.638333333333334,11.1,Good
06-037-4004,2023-12-13 23:00:00,11.1,6.3,40.4,8.8,23,12,2,0,0,11.47,11.42,12.548333333333332,14.625,9.58,Good
06-037-4004,2023-12-14 00:00:00,9.58,5.9,38.7,3.04,0,12,3,0,0,11.1,9.23,11.276666666666666,14.639583333333334,14.5,Good
06-037-4004,2023-12-14 01:00:00,14.5,7.5,43.5,2.32,1,12,3,0,0,9.58,18.63,10.983333333333333,14.467500000000001,13.03,Moderate
06-037-4004,2023-12-14 02:00:00,13.03,7.1,41.1,6.5,2,12,3,0,0,14.5,10.41,11.28,14.576666666666668,12.41,Moderate
06-037-4004,2023-12-14 03:00:00,12.41,7.5,45.0,4.02,3,12,3,0,0,13.03,13.9,12.014999999999999,14.514583333333334,11.79,Moderate
06-037-4004,2023-12-14 04:00:00,11.79,6.1,47.7,4.27,4,12,3,0,0,12.41,17.47,12.068333333333333,14.277916666666668,17.75,Good
06-037-4004,2023-12-14 05:00:00,17.75,9.0,39.4,5.19,5,12,3,0,0,11.79,10.06,13.176666666666664,14.598333333333334,11.31,Moderate
06-037-4004,2023-12-14 06:00:00,11.31,8.3,43.2,3.62,6,12,3,0,0,17.75,15.72,13.464999999999998,14.414583333333333,15.73,Good
06-037-4004,2023-12-14 07:00:00,15.73,6.3,45.3,2.87,7,12,3,0,0,11.31,17.03,13.67,14.360416666666666,16.57,Moderate
06-037-4004,2023-12-14 08:00:00,16.57,8.0,42.1,3.7,8,12,3,0,0,15.73,20.53,14.26,14.195416666666668,17.06,Moderate
06-037-4004,2023-12-14 09:00:00,17.06,5.8,42.6,2.24,9,12,3,0,0,16.57,14.04,15.034999999999998,14.321250000000001,18.45,Moderate
06-037-4004,2023-12-14 10:00:00,18.45,7.5,40.7,1.32,10,12,3,0,0,17.06,14.91,16.145,14.46875,13.75,Moderate
06-037-4004,2023-12-14 11:00:00,13.75,8.0,41.3,2.24,11,12,3,0,0,18.45,16.97,15.478333333333332,14.334583333333335,15.48,Moderate
06-037-4004,2023-12-14 12:00:00,15.48,6.8,42.6,0.04,12,12,3,0,0,13.75,15.96,16.173333333333332,14.314583333333331,18.21,Moderate
06-037-4004,2023-12-14 13:00:00,18.21,4.7,37.0,2.95,13,12,3,0,0,15.48,15.95,16.586666666666666,14.40875,15.13,Moderate
06-037-4004,2023-12-14 14:00:00,15.13,4.0,31.5,2.75,14,12,3,0,0,18.21,20.53,16.346666666666668,14.183750000000002,15.31,Moderate
06-037-4004,2023-12-14 15:00:00,15.31,6.9,39.6,4.41,15,12,3,0,0,15.13,16.64,16.054999999999996,14.128333333333332,16.13,Moderate
06-037-4004,2023-12-14 16:00:00,16.13,4.9,39.2,3.69,16,12,3,0,0,15.31,13.73,15.668333333333335,14.228333333333333,12.52,Moderate
06-037-4004,2023-12-14 17:00:00,12.52,8.4,48.1,3.29,17,12,3,0,0,16.13,14.0,15.463333333333331,14.166666666666666,16.89,Moderate
06-037-4004,2023-12-14 18:00:00,16.89,3.3,41.5,5.27,18,12,3,0,0,12.52,17.21,15.698333333333332,14.15333333333333,16.95,Moderate
06-037-4004,2023-12-14 19:00:00,16.95,9.0,42.8,2.87,19,12,3,0,0,16.89,16.26,15.488333333333332,14.182083333333333,12.79,Moderate
06-037-4004,2023-12-14 20:00:00,12.79,6.4,37.9,1.84,20,12,3,0,0,16.95,11.25,15.098333333333331,14.246249999999998,15.64,Moderate
06-037-4004,2023-12-14 21:00:00,15.64,4.6,37.0,0.29,21,12,3,0,0,12.79,8.0,15.15333333333333,14.564583333333333,13.41,Moderate
06-037-4004,2023-12-14 22:00:00,13.41,5.4,35.8,3.54,22,12,3,0,0,15.64,11.47,14.699999999999998,14.645416666666668,11.2,Moderate
06-037-4004,2023-12-14 23:00:00,11.2,5.9,33.7,3.42,23,12,3,0,0,13.41,11.1,14.479999999999997,14.649583333333332,10.39,Good
06-037-4004,2023-12-15 00:00:00,10.39,7.3,43.6,5.4,0,12,4,0,0,11.2,9.58,13.396666666666663,14.683333333333335,15.69,Good
06-037-4004,2023-12-15 01:00:00,15.69,3.9,41.5,2.2,1,12,4,0,0,10.39,14.5,13.186666666666666,14.732916666666668,9.94,Moderate
06-037-4004,2023-12-15 02:00:00,9.94,4.4,47.4,4.63,2,12,4,0,0,15.69,13.03,12.711666666666664,14.604166666666666,11.39,Good
06-037-4004,2023-12-15 03:00:00,11.39,5.7,42.7,0.22,3,12,4,0,0,9.94,12.41,12.00333333333333,14.561666666666667,11.67,Good
06-037-4004,2023-12-15 04:00:00,11.67,6.3,41.2,1.55,4,12,4,0,0,11.39,11.79,11.713333333333331,14.556666666666667,14.41,Good
06-037-4004,2023-12-15 05:00:00,14.41,7.8,30.1,4.08,5,12,4,0,0,11.67,17.75,12.248333333333333,14.417499999999999,19.83,Moderate
06-037-4004,2023-12-15 06:00:00,19.83,6.9,49.5,4.53,6,12,4,0,0,14.41,11.31,13.821666666666664,14.772499999999999,17.59,Moderate
06-037-4004,2023-12-15 07:00:00,17.59,5.6,40.2,1.01,7,12,4,0,0,19.83,15.73,14.13833333333333,14.850000000000001,16.89,Moderate
06-037-4004,2023-12-15 08:00:00,16.89,6.8,29.6,2.31,8,12,4,0,0,17.59,16.57,15.296666666666665,14.863333333333332,16.79,Moderate
06-037-4004,2023-12-15 09:00:00,16.79,6.7,41.1,3.57,9,12,4,0,0,16.89,17.06,16.196666666666665,14.852083333333333,13.51,Moderate
06-037-4004,2023-12-15 10:00:00,13.51,5.8,35.9,3.36,10,12,4,0,0,16.79,18.45,16.50333333333333,14.64625,16.62,Moderate
06-037-4004,2023-12-15 11:00:00,16.62,6.6,35.8,4.32,11,12,4,0,0,13.51,13.75,16.871666666666666,14.765833333333333,20.53,Moderate
06-037-4004,2023-12-15 12:00:00,20.53,2.0,41.3,4.87,12,12,4,0,0,16.62,15.48,16.988333333333333,14.97625,18.75,Moderate
06-037-4004,2023-12-15 13:00:00,18.75,8.2,37.1,1.58,13,12,4,0,0,20.53,18.21,17.181666666666665,14.99875,19.87,Moderate
06-037-4004,2023-12-15 14:00:00,19.87,7.4,45.1,4.17,14,12,4,0,0,18.75,15.13,17.67833333333333,15.19625,18.85,Moderate
06-037-4004,2023-12-15 15:00:00,18.85,9.3,39.4,2.42,15,12,4,0,0,19.87,15.31,18.021666666666665,15.34375,13.92,Moderate
06-037-4004,2023-12-15 16:00:00,13.92,4.7,42.0,4.0,16,12,4,0,0,18.85,16.13,18.09,15.251666666666667,19.75,Moderate
06-037-4004,2023-12-15 17:00:00,19.75,7.5,42.8,2.8,17,12,4,0,0,13.92,12.52,18.611666666666665,15.552916666666667,11.76,Moderate
06-037-4004,2023-12-15 18:00:00,11.76,2.5,41.3,5.12,18,12,4,0,0,19.75,16.89,17.15,15.339166666666669,16.25,Good
06-037-4004,2023-12-15 19:00:00,16.25,2.8,41.1,4.38,19,12,4,0,0,11.76,16.95,16.733333333333334,15.31,7.55,Moderate
06-037-4004,2023-12-15 20:00:00,7.55,5.9,40.7,2.02,20,12,4,0,0,16.25,12.79,14.68,15.091666666666667,7.79,Good
06-037-4004,2023-12-15 21:00:00,7.79,5.2,47.5,0.98,21,12,4,0,0,7.55,15.64,12.836666666666664,14.764583333333333,13.94,Good
06-037-4004,2023-12-15 22:00:00,13.94,8.4,44.2,5.28,22,12,4,0,0,7.79,13.41,12.839999999999998,14.786666666666667,9.57,Moderate
06-037-4004,2023-12-15 23:00:00,9.57,8.7,36.5,2.44,23,12,4,0,0,13.94,11.2,11.14333333333333,14.71875,14.31,Good
06-037-4004,2023-12-16 00:00:00,14.31,8.9,34.4,2.6,0,12,5,1,0,9.57,10.39,11.568333333333333,14.882083333333332,5.86,Moderate
06-037-4004,2023-12-16 01:00:00,5.86,7.5,36.0,4.61,1,12,5,1,0,14.31,15.69,9.836666666666666,14.472499999999998,11.38,Good
06-037-4004,2023-12-16 02:00:00,11.38,7.6,42.1,1.97,2,12,5,1,0,5.86,9.94,10.475,14.532499999999999,9.03,Good
06-037-4004,2023-12-16 03:00:00,9.03,3.8,34.5,3.8,3,12,5,1,0,11.38,11.39,10.681666666666665,14.434166666666668,11.87,Good
06-037-4004,2023-12-16 04:00:00,11.87,9.1,36.7,3.53,4,12,5,1,0,9.03,11.67,10.336666666666666,14.442499999999997,17.29,Good
06-037-4004,2023-12-16 05:00:00,17.29,8.8,33.3,3.38,5,12,5,1,0,11.87,14.41,11.623333333333333,14.5625,18.68,Moderate
06-037-4004,2023-12-16 06:00:00,18.68,3.6,44.7,5.29,6,12,5,1,0,17.29,19.83,12.351666666666665,14.514583333333334,18.25,Moderate
06-037-4004,2023-12-16 07:00:00,18.25,7.3,43.3,4.2,7,12,5,1,0,18.68,17.59,14.416666666666664,14.542083333333332,13.71,Moderate
06-037-4004,2023-12-16 08:00:00,13.71,5.2,44.4,4.97,8,12,5,1,0,18.25,16.89,14.805,14.409583333333332,13.3,Moderate
06-037-4004,2023-12-16 09:00:00,13.3,10.0,37.6,3.13,9,12,5,1,0,13.71,16.79,15.516666666666666,14.264166666666666,17.19,Moderate
06-037-4004,2023-12-16 10:00:00,17.19,4.4,31.2,2.41,10,12,5,1,0,13.3,13.51,16.403333333333332,14.417499999999999,15.08,Moderate
06-037-4004,2023-12-16 11:00:00,15.08,6.5,35.8,5.06,11,12,5,1,0,17.19,16.62,16.035,14.353333333333332,18.84,Moderate
06-037-4004,2023-12-16 12:00:00,18.84,6.7,33.3,2.64,12,12,5,1,0,15.08,20.53,16.061666666666664,14.282916666666667,20.53,Moderate
06-037-4004,2023-12-16 13:00:00,20.53,6.2,33.2,3.69,13,12,5,1,0,18.84,18.75,16.441666666666666,14.357083333333334,14.34,Moderate
06-037-4004,2023-12-16 14:00:00,14.34,10.6,45.7,4.14,14,12,5,1,0,20.53,19.87,16.546666666666667,14.126666666666667,14.08,Moderate
06-037-4004,2023-12-16 15:00:00,14.08,9.7,38.8,2.35,15,12,5,1,0,14.34,18.85,16.676666666666666,13.927916666666667,12.75,Moderate
06-037-4004,2023-12-16 16:00:00,12.75,3.1,41.4,2.35,16,12,5,1,0,14.08,13.92,15.936666666666666,13.879166666666665,14.34,Moderate
06-037-4004,2023-12-16 17:00:00,14.34,7.3,45.5,3.09,17,12,5,1,0,12.75,19.75,15.813333333333333,13.653750000000002,16.33,Moderate
06-037-4004,2023-12-16 18:00:00,16.33,6.3,34.9,4.62,18,12,5,1,0,14.34,11.76,15.394999999999996,13.844166666666666,15.47,Moderate
06-037-4004,2023-12-16 19:00:00,15.47,8.0,43.1,4.02,19,12,5,1,0,16.33,16.25,14.551666666666664,13.811666666666666,14.94,Moderate
06-037-4004,2023-12-16 20:00:00,14.94,6.8,32.7,1.47,20,12,5,1,0,15.47,7.55,14.651666666666666,14.119583333333333,13.06,Moderate
06-037-4004,2023-12-16 21:00:00,13.06,4.7,41.3,6.43,21,12,5,1,0,14.94,7.79,14.481666666666667,14.339166666666666,11.45,Moderate
06-037-4004,2023-12-16 22:00:00,11.45,4.3,45.3,4.07,22,12,5,1,0,13.06,13.94,14.264999999999999,14.235416666666666,11.4,Good
06-037-4004,2023-12-16 23:00:00,11.4,5.5,34.3,2.86,23,12,5,1,0,11.45,9.57,13.774999999999999,14.311666666666667,11.41,Good
06-037-4004,2023-12-17 00:00:00,11.41,6.1,44.1,3.27,0,12,6,1,0,11.4,14.31,12.954999999999998,14.190833333333332,11.15,Good
06-037-4004,2023-12-17 01:00:00,11.15,6.7,41.1,3.14,1,12,6,1,0,11.41,5.86,12.235,14.41125,9.91,Good
06-037-4004,2023-12-17 02:00:00,9.91,5.2,37.7,2.94,2,12,6,1,0,11.15,11.38,11.396666666666667,14.35,9.07,Good
06-037-4004,2023-12-17 03:00:00,9.07,9.8,34.0,5.25,3,12,6,1,0,9.91,9.03,10.731666666666667,14.351666666666667,13.05,Good
06-037-4004,2023-12-17 04:00:00,13.05,7.4,41.2,7.06,4,12,6,1,0,9.07,11.87,10.998333333333333,14.400833333333333,12.17,Moderate
06-037-4004,2023-12-17 05:00:00,12.17,8.1,42.5,2.73,5,12,6,1,0,13.05,17.29,11.126666666666665,14.1875,15.51,Moderate
06-037-4004,2023-12-17 06:00:00,15.51,6.1,38.4,2.81,6,12,6,1,0,12.17,18.68,11.81,14.055416666666666,17.15,Moderate
06-037-4004,2023-12-17 07:00:00,17.15,4.3,35.1,3.36,7,12,6,1,0,15.51,18.25,12.809999999999997,14.009583333333333,17.73,Moderate
06-037-4004,2023-12-17 08:00:00,17.73,8.1,43.8,1.44,8,12,6,1,0,17.15,13.71,14.113333333333332,14.177083333333334,18.78,Moderate
06-037-4004,2023-12-17 09:00:00,18.78,4.4,45.9,4.29,9,12,6,1,0,17.73,13.3,15.731666666666664,14.405416666666667,13.28,Moderate
06-037-4004,2023-12-17 10:00:00,13.28,2.3,44.8,3.78,10,12,6,1,0,18.78,17.19,15.769999999999998,14.2425,20.53,Moderate
06-037-4004,2023-12-17 11:00:00,20.53,7.5,47.9,3.72,11,12,6,1,0,13.28,15.08,17.16333333333333,14.469583333333334,11.73,Moderate
06-037-4004,2023-12-17 12:00:00,11.73,4.8,36.7,0.72,12,12,6,1,0,20.53,18.84,16.533333333333335,14.173333333333332,20.53,Good
06-037-4004,2023-12-17 13:00:00,20.53,5.7,32.9,0.11,13,12,6,1,0,11.73,20.53,17.096666666666668,14.173333333333334,17.3,Moderate
06-037-4004,2023-12-17 14:00:00,17.3,7.7,42.1,2.95,14,12,6,1,0,20.53,14.34,17.025,14.296666666666667,15.01,Moderate
06-037-4004,2023-12-17 15:00:00,15.01,4.5,38.0,4.49,15,12,6,1,0,17.3,14.08,16.396666666666665,14.335416666666667,12.02,Moderate
06-037-4004,2023-12-17 16:00:00,12.02,3.1,44.9,0.83,16,12,6,1,0,15.01,12.75,16.186666666666664,14.305,13.47,Moderate
06-037-4004,2023-12-17 17:00:00,13.47,8.8,34.8,4.84,17,12,6,1,0,12.02,14.34,15.01,14.268749999999999,15.79,Moderate
06-037-4004,2023-12-17 18:00:00,15.79,6.2,35.2,3.04,18,12,6,1,0,13.47,16.33,15.686666666666667,14.246249999999998,15.91,Moderate
06-037-4004,2023-12-17 19:00:00,15.91,8.9,40.3,2.26,19,12,6,1,0,15.79,15.47,14.916666666666666,14.264583333333334,16.31,Moderate
06-037-4004,2023-12-17 20:00:00,16.31,7.6,40.9,3.62,20,12,6,1,0,15.91,14.94,14.751666666666665,14.321666666666667,12.26,Moderate
06-037-4004,2023-12-17 21:00:00,12.26,7.7,43.4,1.55,21,12,6,1,0,16.31,13.06,14.293333333333331,14.288333333333334,12.4,Moderate
06-037-4004,2023-12-17 22:00:00,12.4,6.7,39.5,0.31,22,12,6,1,0,12.26,11.45,14.356666666666667,14.327916666666667,12.17,Moderate
06-037-4004,2023-12-17 23:00:00,12.17,6.7,30.4,5.31,23,12,6,1,0,12.4,11.4,14.139999999999999,14.36,10.38,Moderate
06-037-4004,2023-12-18 00:00:00,10.38,8.6,57.3,3.43,0,12,0,0,0,12.17,11.41,13.238333333333332,14.317083333333334,10.82,Good
06-037-4004,2023-12-18 01:00:00,10.82,8.0,40.2,2.42,1,12,0,0,0,10.38,11.15,12.39,14.303333333333333,11.33,Good
06-037-4004,2023-12-18 02:00:00,11.33,5.2,54.4,2.63,2,12,0,0,0,10.82,9.91,11.56,14.362500000000002,13.64,Good
06-037-4004,2023-12-18 03:00:00,13.64,7.3,39.4,2.34,3,12,0,0,0,11.33,9.07,11.79,14.552916666666667,10.41,Moderate
06-037-4004,2023-12-18 04:00:00,10.41,5.1,34.7,2.97,4,12,0,0,0,13.64,13.05,11.45833333333333,14.442916666666667,12.15,Good
06-037-4004,2023-12-18 05:00:00,12.15,5.7,38.4,3.33,5,12,0,0,0,10.41,12.17,11.454999999999998,14.442083333333334,15.09,Moderate
06-037-4004,2023-12-18 06:00:00,15.09,7.5,45.5,4.53,6,12,0,0,0,12.15,15.51,12.24,14.424583333333333,14.28,Moderate
06-037-4004,2023-12-18 07:00:00,14.28,5.1,43.1,2.46,7,12,0,0,0,15.09,17.15,12.816666666666665,14.305,17.98,Moderate
06-037-4004,2023-12-18 08:00:00,17.98,6.6,41.5,1.91,8,12,0,0,0,14.28,17.73,13.924999999999999,14.31541666666667,14.95,Moderate
06-037-4004,2023-12-18 09:00:00,14.95,7.1,39.7,2.7,9,12,0,0,0,17.98,18.78,14.143333333333333,14.155833333333334,18.06,Moderate
06-037-4004,2023-12-18 10:00:00,18.06,5.7,40.6,7.2,10,12,0,0,0,14.95,13.28,15.418333333333331,14.355000000000002,20.53,Moderate
06-037-4004,2023-12-18 11:00:00,20.53,7.8,39.3,3.74,11,12,0,0,0,18.06,20.53,16.814999999999998,14.354999999999999,15.83,Moderate
06-037-4004,2023-12-18 12:00:00,15.83,5.5,46.0,4.1,12,12,0,0,0,20.53,11.73,16.938333333333333,14.525833333333333,18.99,Moderate
06-037-4004,2023-12-18 13:00:00,18.99,8.2,44.6,3.12,13,12,0,0,0,15.83,20.53,17.723333333333333,14.461666666666666,17.3,Moderate
06-037-4004,2023-12-18 14:00:00,17.3,6.6,35.3,6.1,14,12,0,0,0,18.99,17.3,17.609999999999996,14.461666666666666,15.36,Moderate
06-037-4004,2023-12-18 15:00:00,15.36,6.7,32.6,4.79,15,12,0,0,0,17.3,15.01,17.67833333333333,14.47625,15.71,Moderate
06-037-4004,2023-12-18 16:00:00,15.71,4.5,33.9,1.94,16,12,0,0,0,15.36,12.02,17.286666666666665,14.63,18.22,Moderate
06-037-4004,2023-12-18 17:00:00,18.22,5.9,38.2,3.74,17,12,0,0,0,15.71,13.47,16.901666666666667,14.827916666666667,15.77,Moderate
06-037-4004,2023-12-18 18:00:00,15.77,6.7,41.1,2.92,18,12,0,0,0,18.22,15.79,16.891666666666666,14.827083333333334,18.69,Moderate
06-037-4004,2023-12-18 19:00:00,18.69,8.4,39.7,4.12,19,12,0,0,0,15.77,15.91,16.841666666666665,14.942916666666667,12.4,Moderate
06-037-4004,2023-12-18 20:00:00,12.4,5.7,43.2,4.99,20,12,0,0,0,18.69,16.31,16.025,14.78,8.54,Moderate
06-037-4004,2023-12-18 21:00:00,8.54,8.4,39.9,1.67,21,12,0,0,0,12.4,12.26,14.88833333333333,14.625,11.23,Good
